elapsed_ms,kind,source,opcode,len,label,value,iso_time,session_label
262376,hr,0x2A37,,,hr,59,2026-06-12T23:45:41Z,gate-e-overnight-checkpoint-run
263275,hr,0x2A37,,,hr,60,2026-06-12T23:45:42Z,gate-e-overnight-checkpoint-run
264326,hr,0x2A37,,,hr,60,2026-06-12T23:45:43Z,gate-e-overnight-checkpoint-run
265225,hr,0x2A37,,,hr,59,2026-06-12T23:45:44Z,gate-e-overnight-checkpoint-run
266247,hr,0x2A37,,,hr,58,2026-06-12T23:45:45Z,gate-e-overnight-checkpoint-run
267176,hr,0x2A37,,,hr,58,2026-06-12T23:45:46Z,gate-e-overnight-checkpoint-run
268047,hr,0x2A37,,,hr,59,2026-06-12T23:45:47Z,gate-e-overnight-checkpoint-run
269126,hr,0x2A37,,,hr,59,2026-06-12T23:45:48Z,gate-e-overnight-checkpoint-run
269999,hr,0x2A37,,,hr,59,2026-06-12T23:45:48Z,gate-e-overnight-checkpoint-run
271078,hr,0x2A37,,,hr,59,2026-06-12T23:45:50Z,gate-e-overnight-checkpoint-run
271978,hr,0x2A37,,,hr,59,2026-06-12T23:45:50Z,gate-e-overnight-checkpoint-run
273026,hr,0x2A37,,,hr,58,2026-06-12T23:45:52Z,gate-e-overnight-checkpoint-run
273926,hr,0x2A37,,,hr,58,2026-06-12T23:45:52Z,gate-e-overnight-checkpoint-run
274827,hr,0x2A37,,,hr,58,2026-06-12T23:45:53Z,gate-e-overnight-checkpoint-run
275878,hr,0x2A37,,,hr,58,2026-06-12T23:45:54Z,gate-e-overnight-checkpoint-run
276777,hr,0x2A37,,,hr,56,2026-06-12T23:45:55Z,gate-e-overnight-checkpoint-run
277828,hr,0x2A37,,,hr,56,2026-06-12T23:45:56Z,gate-e-overnight-checkpoint-run
278728,hr,0x2A37,,,hr,55,2026-06-12T23:45:57Z,gate-e-overnight-checkpoint-run
279627,hr,0x2A37,,,hr,55,2026-06-12T23:45:58Z,gate-e-overnight-checkpoint-run
280678,hr,0x2A37,,,hr,55,2026-06-12T23:45:59Z,gate-e-overnight-checkpoint-run
281579,hr,0x2A37,,,hr,55,2026-06-12T23:46:00Z,gate-e-overnight-checkpoint-run
282628,hr,0x2A37,,,hr,54,2026-06-12T23:46:01Z,gate-e-overnight-checkpoint-run
283529,hr,0x2A37,,,hr,54,2026-06-12T23:46:02Z,gate-e-overnight-checkpoint-run
284429,hr,0x2A37,,,hr,54,2026-06-12T23:46:03Z,gate-e-overnight-checkpoint-run
285478,hr,0x2A37,,,hr,55,2026-06-12T23:46:04Z,gate-e-overnight-checkpoint-run
286378,hr,0x2A37,,,hr,55,2026-06-12T23:46:05Z,gate-e-overnight-checkpoint-run
287429,hr,0x2A37,,,hr,55,2026-06-12T23:46:06Z,gate-e-overnight-checkpoint-run
288329,hr,0x2A37,,,hr,55,2026-06-12T23:46:07Z,gate-e-overnight-checkpoint-run
289229,hr,0x2A37,,,hr,55,2026-06-12T23:46:08Z,gate-e-overnight-checkpoint-run
290279,hr,0x2A37,,,hr,55,2026-06-12T23:46:09Z,gate-e-overnight-checkpoint-run
291178,hr,0x2A37,,,hr,55,2026-06-12T23:46:10Z,gate-e-overnight-checkpoint-run
292229,hr,0x2A37,,,hr,55,2026-06-12T23:46:11Z,gate-e-overnight-checkpoint-run
293129,hr,0x2A37,,,hr,56,2026-06-12T23:46:12Z,gate-e-overnight-checkpoint-run
294199,hr,0x2A37,,,hr,56,2026-06-12T23:46:13Z,gate-e-overnight-checkpoint-run
295080,hr,0x2A37,,,hr,56,2026-06-12T23:46:14Z,gate-e-overnight-checkpoint-run
295980,hr,0x2A37,,,hr,57,2026-06-12T23:46:14Z,gate-e-overnight-checkpoint-run
297029,hr,0x2A37,,,hr,58,2026-06-12T23:46:16Z,gate-e-overnight-checkpoint-run
297930,hr,0x2A37,,,hr,58,2026-06-12T23:46:16Z,gate-e-overnight-checkpoint-run
298949,hr,0x2A37,,,hr,58,2026-06-12T23:46:17Z,gate-e-overnight-checkpoint-run
299880,hr,0x2A37,,,hr,58,2026-06-12T23:46:18Z,gate-e-overnight-checkpoint-run
300780,hr,0x2A37,,,hr,58,2026-06-12T23:46:19Z,gate-e-overnight-checkpoint-run
301829,hr,0x2A37,,,hr,57,2026-06-12T23:46:20Z,gate-e-overnight-checkpoint-run
302729,hr,0x2A37,,,hr,59,2026-06-12T23:46:21Z,gate-e-overnight-checkpoint-run
303779,hr,0x2A37,,,hr,58,2026-06-12T23:46:22Z,gate-e-overnight-checkpoint-run
304680,hr,0x2A37,,,hr,60,2026-06-12T23:46:23Z,gate-e-overnight-checkpoint-run
305551,hr,0x2A37,,,hr,59,2026-06-12T23:46:24Z,gate-e-overnight-checkpoint-run
306630,hr,0x2A37,,,hr,58,2026-06-12T23:46:25Z,gate-e-overnight-checkpoint-run
307531,hr,0x2A37,,,hr,58,2026-06-12T23:46:26Z,gate-e-overnight-checkpoint-run
308580,hr,0x2A37,,,hr,57,2026-06-12T23:46:27Z,gate-e-overnight-checkpoint-run
309481,hr,0x2A37,,,hr,56,2026-06-12T23:46:28Z,gate-e-overnight-checkpoint-run
310382,hr,0x2A37,,,hr,56,2026-06-12T23:46:29Z,gate-e-overnight-checkpoint-run
311431,hr,0x2A37,,,hr,55,2026-06-12T23:46:30Z,gate-e-overnight-checkpoint-run
312331,hr,0x2A37,,,hr,55,2026-06-12T23:46:31Z,gate-e-overnight-checkpoint-run
313381,hr,0x2A37,,,hr,54,2026-06-12T23:46:32Z,gate-e-overnight-checkpoint-run
314281,hr,0x2A37,,,hr,55,2026-06-12T23:46:33Z,gate-e-overnight-checkpoint-run
315330,hr,0x2A37,,,hr,55,2026-06-12T23:46:34Z,gate-e-overnight-checkpoint-run
316230,hr,0x2A37,,,hr,56,2026-06-12T23:46:35Z,gate-e-overnight-checkpoint-run
317154,hr,0x2A37,,,hr,56,2026-06-12T23:46:36Z,gate-e-overnight-checkpoint-run
318204,hr,0x2A37,,,hr,56,2026-06-12T23:46:37Z,gate-e-overnight-checkpoint-run
319079,hr,0x2A37,,,hr,56,2026-06-12T23:46:38Z,gate-e-overnight-checkpoint-run
320130,hr,0x2A37,,,hr,56,2026-06-12T23:46:39Z,gate-e-overnight-checkpoint-run
321054,hr,0x2A37,,,hr,55,2026-06-12T23:46:40Z,gate-e-overnight-checkpoint-run
321955,hr,0x2A37,,,hr,56,2026-06-12T23:46:40Z,gate-e-overnight-checkpoint-run
322980,hr,0x2A37,,,hr,57,2026-06-12T23:46:41Z,gate-e-overnight-checkpoint-run
323880,hr,0x2A37,,,hr,58,2026-06-12T23:46:42Z,gate-e-overnight-checkpoint-run
324931,hr,0x2A37,,,hr,57,2026-06-12T23:46:43Z,gate-e-overnight-checkpoint-run
325830,hr,0x2A37,,,hr,57,2026-06-12T23:46:44Z,gate-e-overnight-checkpoint-run
326730,hr,0x2A37,,,hr,57,2026-06-12T23:46:45Z,gate-e-overnight-checkpoint-run
327749,hr,0x2A37,,,hr,57,2026-06-12T23:46:46Z,gate-e-overnight-checkpoint-run
328680,hr,0x2A37,,,hr,57,2026-06-12T23:46:47Z,gate-e-overnight-checkpoint-run
329730,hr,0x2A37,,,hr,58,2026-06-12T23:46:48Z,gate-e-overnight-checkpoint-run
330630,hr,0x2A37,,,hr,57,2026-06-12T23:46:49Z,gate-e-overnight-checkpoint-run
331530,hr,0x2A37,,,hr,57,2026-06-12T23:46:50Z,gate-e-overnight-checkpoint-run
332581,hr,0x2A37,,,hr,57,2026-06-12T23:46:51Z,gate-e-overnight-checkpoint-run
333481,hr,0x2A37,,,hr,58,2026-06-12T23:46:52Z,gate-e-overnight-checkpoint-run
334531,hr,0x2A37,,,hr,59,2026-06-12T23:46:53Z,gate-e-overnight-checkpoint-run
335431,hr,0x2A37,,,hr,60,2026-06-12T23:46:54Z,gate-e-overnight-checkpoint-run
336332,hr,0x2A37,,,hr,61,2026-06-12T23:46:55Z,gate-e-overnight-checkpoint-run
337381,hr,0x2A37,,,hr,61,2026-06-12T23:46:56Z,gate-e-overnight-checkpoint-run
338309,hr,0x2A37,,,hr,60,2026-06-12T23:46:57Z,gate-e-overnight-checkpoint-run
339332,hr,0x2A37,,,hr,60,2026-06-12T23:46:58Z,gate-e-overnight-checkpoint-run
340231,hr,0x2A37,,,hr,60,2026-06-12T23:46:59Z,gate-e-overnight-checkpoint-run
341281,hr,0x2A37,,,hr,59,2026-06-12T23:47:00Z,gate-e-overnight-checkpoint-run
342181,hr,0x2A37,,,hr,59,2026-06-12T23:47:01Z,gate-e-overnight-checkpoint-run
343081,hr,0x2A37,,,hr,58,2026-06-12T23:47:02Z,gate-e-overnight-checkpoint-run
344130,hr,0x2A37,,,hr,57,2026-06-12T23:47:03Z,gate-e-overnight-checkpoint-run
345032,hr,0x2A37,,,hr,56,2026-06-12T23:47:04Z,gate-e-overnight-checkpoint-run
346084,hr,0x2A37,,,hr,55,2026-06-12T23:47:05Z,gate-e-overnight-checkpoint-run
346982,hr,0x2A37,,,hr,54,2026-06-12T23:47:05Z,gate-e-overnight-checkpoint-run
347883,hr,0x2A37,,,hr,54,2026-06-12T23:47:06Z,gate-e-overnight-checkpoint-run
348932,hr,0x2A37,,,hr,54,2026-06-12T23:47:07Z,gate-e-overnight-checkpoint-run
349832,hr,0x2A37,,,hr,53,2026-06-12T23:47:08Z,gate-e-overnight-checkpoint-run
350882,hr,0x2A37,,,hr,53,2026-06-12T23:47:09Z,gate-e-overnight-checkpoint-run
351782,hr,0x2A37,,,hr,53,2026-06-12T23:47:10Z,gate-e-overnight-checkpoint-run
352650,hr,0x2A37,,,hr,53,2026-06-12T23:47:11Z,gate-e-overnight-checkpoint-run
353732,hr,0x2A37,,,hr,53,2026-06-12T23:47:12Z,gate-e-overnight-checkpoint-run
354632,hr,0x2A37,,,hr,55,2026-06-12T23:47:13Z,gate-e-overnight-checkpoint-run
355683,hr,0x2A37,,,hr,56,2026-06-12T23:47:14Z,gate-e-overnight-checkpoint-run
356583,hr,0x2A37,,,hr,56,2026-06-12T23:47:15Z,gate-e-overnight-checkpoint-run
357482,hr,0x2A37,,,hr,56,2026-06-12T23:47:16Z,gate-e-overnight-checkpoint-run
358532,hr,0x2A37,,,hr,56,2026-06-12T23:47:17Z,gate-e-overnight-checkpoint-run
359432,hr,0x2A37,,,hr,56,2026-06-12T23:47:18Z,gate-e-overnight-checkpoint-run
360483,hr,0x2A37,,,hr,56,2026-06-12T23:47:19Z,gate-e-overnight-checkpoint-run
361383,hr,0x2A37,,,hr,56,2026-06-12T23:47:20Z,gate-e-overnight-checkpoint-run
362458,hr,0x2A37,,,hr,56,2026-06-12T23:47:21Z,gate-e-overnight-checkpoint-run
363358,hr,0x2A37,,,hr,56,2026-06-12T23:47:22Z,gate-e-overnight-checkpoint-run
364232,hr,0x2A37,,,hr,55,2026-06-12T23:47:23Z,gate-e-overnight-checkpoint-run
365308,hr,0x2A37,,,hr,55,2026-06-12T23:47:24Z,gate-e-overnight-checkpoint-run
366183,hr,0x2A37,,,hr,55,2026-06-12T23:47:25Z,gate-e-overnight-checkpoint-run
367232,hr,0x2A37,,,hr,55,2026-06-12T23:47:26Z,gate-e-overnight-checkpoint-run
368132,hr,0x2A37,,,hr,55,2026-06-12T23:47:27Z,gate-e-overnight-checkpoint-run
369032,hr,0x2A37,,,hr,55,2026-06-12T23:47:28Z,gate-e-overnight-checkpoint-run
370084,hr,0x2A37,,,hr,55,2026-06-12T23:47:29Z,gate-e-overnight-checkpoint-run
370952,hr,0x2A37,,,hr,56,2026-06-12T23:47:29Z,gate-e-overnight-checkpoint-run
372033,hr,0x2A37,,,hr,56,2026-06-12T23:47:31Z,gate-e-overnight-checkpoint-run
372934,hr,0x2A37,,,hr,56,2026-06-12T23:47:31Z,gate-e-overnight-checkpoint-run
373835,hr,0x2A37,,,hr,57,2026-06-12T23:47:32Z,gate-e-overnight-checkpoint-run
374884,hr,0x2A37,,,hr,57,2026-06-12T23:47:33Z,gate-e-overnight-checkpoint-run
375784,hr,0x2A37,,,hr,56,2026-06-12T23:47:34Z,gate-e-overnight-checkpoint-run
376833,hr,0x2A37,,,hr,56,2026-06-12T23:47:35Z,gate-e-overnight-checkpoint-run
377733,hr,0x2A37,,,hr,56,2026-06-12T23:47:36Z,gate-e-overnight-checkpoint-run
378633,hr,0x2A37,,,hr,56,2026-06-12T23:47:37Z,gate-e-overnight-checkpoint-run
379685,hr,0x2A37,,,hr,55,2026-06-12T23:47:38Z,gate-e-overnight-checkpoint-run
380583,hr,0x2A37,,,hr,55,2026-06-12T23:47:39Z,gate-e-overnight-checkpoint-run
381634,hr,0x2A37,,,hr,55,2026-06-12T23:47:40Z,gate-e-overnight-checkpoint-run
382533,hr,0x2A37,,,hr,54,2026-06-12T23:47:41Z,gate-e-overnight-checkpoint-run
383584,hr,0x2A37,,,hr,54,2026-06-12T23:47:42Z,gate-e-overnight-checkpoint-run
384485,hr,0x2A37,,,hr,54,2026-06-12T23:47:43Z,gate-e-overnight-checkpoint-run
385384,hr,0x2A37,,,hr,54,2026-06-12T23:47:44Z,gate-e-overnight-checkpoint-run
386433,hr,0x2A37,,,hr,54,2026-06-12T23:47:45Z,gate-e-overnight-checkpoint-run
387333,hr,0x2A37,,,hr,55,2026-06-12T23:47:46Z,gate-e-overnight-checkpoint-run
388384,hr,0x2A37,,,hr,55,2026-06-12T23:47:47Z,gate-e-overnight-checkpoint-run
389284,hr,0x2A37,,,hr,56,2026-06-12T23:47:48Z,gate-e-overnight-checkpoint-run
390184,hr,0x2A37,,,hr,56,2026-06-12T23:47:49Z,gate-e-overnight-checkpoint-run
391235,hr,0x2A37,,,hr,55,2026-06-12T23:47:50Z,gate-e-overnight-checkpoint-run
392134,hr,0x2A37,,,hr,54,2026-06-12T23:47:51Z,gate-e-overnight-checkpoint-run
393184,hr,0x2A37,,,hr,53,2026-06-12T23:47:52Z,gate-e-overnight-checkpoint-run
394085,hr,0x2A37,,,hr,52,2026-06-12T23:47:53Z,gate-e-overnight-checkpoint-run
394985,hr,0x2A37,,,hr,51,2026-06-12T23:47:53Z,gate-e-overnight-checkpoint-run
396036,hr,0x2A37,,,hr,50,2026-06-12T23:47:55Z,gate-e-overnight-checkpoint-run
396935,hr,0x2A37,,,hr,50,2026-06-12T23:47:55Z,gate-e-overnight-checkpoint-run
397988,hr,0x2A37,,,hr,49,2026-06-12T23:47:56Z,gate-e-overnight-checkpoint-run
398885,hr,0x2A37,,,hr,50,2026-06-12T23:47:57Z,gate-e-overnight-checkpoint-run
399786,hr,0x2A37,,,hr,51,2026-06-12T23:47:58Z,gate-e-overnight-checkpoint-run
400835,hr,0x2A37,,,hr,52,2026-06-12T23:47:59Z,gate-e-overnight-checkpoint-run
401736,hr,0x2A37,,,hr,52,2026-06-12T23:48:00Z,gate-e-overnight-checkpoint-run
402787,hr,0x2A37,,,hr,53,2026-06-12T23:48:01Z,gate-e-overnight-checkpoint-run
403687,hr,0x2A37,,,hr,53,2026-06-12T23:48:02Z,gate-e-overnight-checkpoint-run
404586,hr,0x2A37,,,hr,53,2026-06-12T23:48:03Z,gate-e-overnight-checkpoint-run
405657,hr,0x2A37,,,hr,53,2026-06-12T23:48:04Z,gate-e-overnight-checkpoint-run
406535,hr,0x2A37,,,hr,54,2026-06-12T23:48:05Z,gate-e-overnight-checkpoint-run
407607,hr,0x2A37,,,hr,56,2026-06-12T23:48:06Z,gate-e-overnight-checkpoint-run
408507,hr,0x2A37,,,hr,57,2026-06-12T23:48:07Z,gate-e-overnight-checkpoint-run
409557,hr,0x2A37,,,hr,58,2026-06-12T23:48:08Z,gate-e-overnight-checkpoint-run
410437,hr,0x2A37,,,hr,57,2026-06-12T23:48:09Z,gate-e-overnight-checkpoint-run
411357,hr,0x2A37,,,hr,56,2026-06-12T23:48:10Z,gate-e-overnight-checkpoint-run
412386,hr,0x2A37,,,hr,56,2026-06-12T23:48:11Z,gate-e-overnight-checkpoint-run
413314,hr,0x2A37,,,hr,56,2026-06-12T23:48:12Z,gate-e-overnight-checkpoint-run
414335,hr,0x2A37,,,hr,56,2026-06-12T23:48:13Z,gate-e-overnight-checkpoint-run
415236,hr,0x2A37,,,hr,56,2026-06-12T23:48:14Z,gate-e-overnight-checkpoint-run
416106,hr,0x2A37,,,hr,57,2026-06-12T23:48:15Z,gate-e-overnight-checkpoint-run
417186,hr,0x2A37,,,hr,57,2026-06-12T23:48:16Z,gate-e-overnight-checkpoint-run
418115,hr,0x2A37,,,hr,57,2026-06-12T23:48:17Z,gate-e-overnight-checkpoint-run
419136,hr,0x2A37,,,hr,58,2026-06-12T23:48:18Z,gate-e-overnight-checkpoint-run
420037,hr,0x2A37,,,hr,59,2026-06-12T23:48:19Z,gate-e-overnight-checkpoint-run
420964,hr,0x2A37,,,hr,61,2026-06-12T23:48:19Z,gate-e-overnight-checkpoint-run
421989,hr,0x2A37,,,hr,62,2026-06-12T23:48:20Z,gate-e-overnight-checkpoint-run
422886,hr,0x2A37,,,hr,62,2026-06-12T23:48:21Z,gate-e-overnight-checkpoint-run
423936,hr,0x2A37,,,hr,61,2026-06-12T23:48:22Z,gate-e-overnight-checkpoint-run
424835,hr,0x2A37,,,hr,61,2026-06-12T23:48:23Z,gate-e-overnight-checkpoint-run
425702,hr,0x2A37,,,hr,59,2026-06-12T23:48:24Z,gate-e-overnight-checkpoint-run
426785,hr,0x2A37,,,hr,57,2026-06-12T23:48:25Z,gate-e-overnight-checkpoint-run
427685,hr,0x2A37,,,hr,55,2026-06-12T23:48:26Z,gate-e-overnight-checkpoint-run
428736,hr,0x2A37,,,hr,54,2026-06-12T23:48:27Z,gate-e-overnight-checkpoint-run
429636,hr,0x2A37,,,hr,53,2026-06-12T23:48:28Z,gate-e-overnight-checkpoint-run
430686,hr,0x2A37,,,hr,52,2026-06-12T23:48:29Z,gate-e-overnight-checkpoint-run
431586,hr,0x2A37,,,hr,52,2026-06-12T23:48:30Z,gate-e-overnight-checkpoint-run
432487,hr,0x2A37,,,hr,51,2026-06-12T23:48:31Z,gate-e-overnight-checkpoint-run
433538,hr,0x2A37,,,hr,51,2026-06-12T23:48:32Z,gate-e-overnight-checkpoint-run
434437,hr,0x2A37,,,hr,51,2026-06-12T23:48:33Z,gate-e-overnight-checkpoint-run
435486,hr,0x2A37,,,hr,52,2026-06-12T23:48:34Z,gate-e-overnight-checkpoint-run
436385,hr,0x2A37,,,hr,52,2026-06-12T23:48:35Z,gate-e-overnight-checkpoint-run
437299,hr,0x2A37,,,hr,53,2026-06-12T23:48:36Z,gate-e-overnight-checkpoint-run
438348,hr,0x2A37,,,hr,53,2026-06-12T23:48:37Z,gate-e-overnight-checkpoint-run
439248,hr,0x2A37,,,hr,53,2026-06-12T23:48:38Z,gate-e-overnight-checkpoint-run
440295,hr,0x2A37,,,hr,53,2026-06-12T23:48:39Z,gate-e-overnight-checkpoint-run
441199,hr,0x2A37,,,hr,53,2026-06-12T23:48:40Z,gate-e-overnight-checkpoint-run
442100,hr,0x2A37,,,hr,54,2026-06-12T23:48:41Z,gate-e-overnight-checkpoint-run
443147,hr,0x2A37,,,hr,54,2026-06-12T23:48:42Z,gate-e-overnight-checkpoint-run
444005,hr,0x2A37,,,hr,54,2026-06-12T23:48:43Z,gate-e-overnight-checkpoint-run
445100,hr,0x2A37,,,hr,55,2026-06-12T23:48:44Z,gate-e-overnight-checkpoint-run
445998,hr,0x2A37,,,hr,55,2026-06-12T23:48:44Z,gate-e-overnight-checkpoint-run
446899,hr,0x2A37,,,hr,55,2026-06-12T23:48:45Z,gate-e-overnight-checkpoint-run
447949,hr,0x2A37,,,hr,55,2026-06-12T23:48:46Z,gate-e-overnight-checkpoint-run
448849,hr,0x2A37,,,hr,56,2026-06-12T23:48:47Z,gate-e-overnight-checkpoint-run
449853,hr,0x2A37,,,hr,56,2026-06-12T23:48:48Z,gate-e-overnight-checkpoint-run
450799,hr,0x2A37,,,hr,57,2026-06-12T23:48:49Z,gate-e-overnight-checkpoint-run
451850,hr,0x2A37,,,hr,57,2026-06-12T23:48:50Z,gate-e-overnight-checkpoint-run
452748,hr,0x2A37,,,hr,57,2026-06-12T23:48:51Z,gate-e-overnight-checkpoint-run
453643,hr,0x2A37,,,hr,57,2026-06-12T23:48:52Z,gate-e-overnight-checkpoint-run
454692,hr,0x2A37,,,hr,57,2026-06-12T23:48:53Z,gate-e-overnight-checkpoint-run
455591,hr,0x2A37,,,hr,58,2026-06-12T23:48:54Z,gate-e-overnight-checkpoint-run
456642,hr,0x2A37,,,hr,59,2026-06-12T23:48:55Z,gate-e-overnight-checkpoint-run
457542,hr,0x2A37,,,hr,59,2026-06-12T23:48:56Z,gate-e-overnight-checkpoint-run
458442,hr,0x2A37,,,hr,59,2026-06-12T23:48:57Z,gate-e-overnight-checkpoint-run
459454,hr,0x2A37,,,hr,59,2026-06-12T23:48:58Z,gate-e-overnight-checkpoint-run
460395,hr,0x2A37,,,hr,59,2026-06-12T23:48:59Z,gate-e-overnight-checkpoint-run
461441,hr,0x2A37,,,hr,60,2026-06-12T23:49:00Z,gate-e-overnight-checkpoint-run
462345,hr,0x2A37,,,hr,60,2026-06-12T23:49:01Z,gate-e-overnight-checkpoint-run
463246,hr,0x2A37,,,hr,60,2026-06-12T23:49:02Z,gate-e-overnight-checkpoint-run
464294,hr,0x2A37,,,hr,60,2026-06-12T23:49:03Z,gate-e-overnight-checkpoint-run
465193,hr,0x2A37,,,hr,61,2026-06-12T23:49:04Z,gate-e-overnight-checkpoint-run
466240,hr,0x2A37,,,hr,61,2026-06-12T23:49:05Z,gate-e-overnight-checkpoint-run
467148,hr,0x2A37,,,hr,61,2026-06-12T23:49:06Z,gate-e-overnight-checkpoint-run
468050,hr,0x2A37,,,hr,60,2026-06-12T23:49:07Z,gate-e-overnight-checkpoint-run
469100,hr,0x2A37,,,hr,59,2026-06-12T23:49:08Z,gate-e-overnight-checkpoint-run
470002,hr,0x2A37,,,hr,57,2026-06-12T23:49:09Z,gate-e-overnight-checkpoint-run
471052,hr,0x2A37,,,hr,57,2026-06-12T23:49:10Z,gate-e-overnight-checkpoint-run
471950,hr,0x2A37,,,hr,55,2026-06-12T23:49:10Z,gate-e-overnight-checkpoint-run
473001,hr,0x2A37,,,hr,53,2026-06-12T23:49:12Z,gate-e-overnight-checkpoint-run
473902,hr,0x2A37,,,hr,52,2026-06-12T23:49:12Z,gate-e-overnight-checkpoint-run
474754,hr,0x2A37,,,hr,52,2026-06-12T23:49:13Z,gate-e-overnight-checkpoint-run
475871,hr,0x2A37,,,hr,51,2026-06-12T23:49:14Z,gate-e-overnight-checkpoint-run
476750,hr,0x2A37,,,hr,51,2026-06-12T23:49:15Z,gate-e-overnight-checkpoint-run
477802,hr,0x2A37,,,hr,51,2026-06-12T23:49:16Z,gate-e-overnight-checkpoint-run
478700,hr,0x2A37,,,hr,51,2026-06-12T23:49:17Z,gate-e-overnight-checkpoint-run
479601,hr,0x2A37,,,hr,52,2026-06-12T23:49:18Z,gate-e-overnight-checkpoint-run
480651,hr,0x2A37,,,hr,53,2026-06-12T23:49:19Z,gate-e-overnight-checkpoint-run
481550,hr,0x2A37,,,hr,53,2026-06-12T23:49:20Z,gate-e-overnight-checkpoint-run
482600,hr,0x2A37,,,hr,54,2026-06-12T23:49:21Z,gate-e-overnight-checkpoint-run
483500,hr,0x2A37,,,hr,54,2026-06-12T23:49:22Z,gate-e-overnight-checkpoint-run
484398,hr,0x2A37,,,hr,54,2026-06-12T23:49:23Z,gate-e-overnight-checkpoint-run
485447,hr,0x2A37,,,hr,53,2026-06-12T23:49:24Z,gate-e-overnight-checkpoint-run
486347,hr,0x2A37,,,hr,53,2026-06-12T23:49:25Z,gate-e-overnight-checkpoint-run
487399,hr,0x2A37,,,hr,53,2026-06-12T23:49:26Z,gate-e-overnight-checkpoint-run
488300,hr,0x2A37,,,hr,53,2026-06-12T23:49:27Z,gate-e-overnight-checkpoint-run
489201,hr,0x2A37,,,hr,53,2026-06-12T23:49:28Z,gate-e-overnight-checkpoint-run
490249,hr,0x2A37,,,hr,54,2026-06-12T23:49:29Z,gate-e-overnight-checkpoint-run
491151,hr,0x2A37,,,hr,54,2026-06-12T23:49:30Z,gate-e-overnight-checkpoint-run
492202,hr,0x2A37,,,hr,53,2026-06-12T23:49:31Z,gate-e-overnight-checkpoint-run
493100,hr,0x2A37,,,hr,53,2026-06-12T23:49:32Z,gate-e-overnight-checkpoint-run
493999,hr,0x2A37,,,hr,53,2026-06-12T23:49:32Z,gate-e-overnight-checkpoint-run
495006,hr,0x2A37,,,hr,53,2026-06-12T23:49:34Z,gate-e-overnight-checkpoint-run
495951,hr,0x2A37,,,hr,53,2026-06-12T23:49:34Z,gate-e-overnight-checkpoint-run
497021,hr,0x2A37,,,hr,53,2026-06-12T23:49:36Z,gate-e-overnight-checkpoint-run
497919,hr,0x2A37,,,hr,53,2026-06-12T23:49:36Z,gate-e-overnight-checkpoint-run
498968,hr,0x2A37,,,hr,53,2026-06-12T23:49:37Z,gate-e-overnight-checkpoint-run
499869,hr,0x2A37,,,hr,54,2026-06-12T23:49:38Z,gate-e-overnight-checkpoint-run
500751,hr,0x2A37,,,hr,54,2026-06-12T23:49:39Z,gate-e-overnight-checkpoint-run
501818,hr,0x2A37,,,hr,55,2026-06-12T23:49:40Z,gate-e-overnight-checkpoint-run
502718,hr,0x2A37,,,hr,54,2026-06-12T23:49:41Z,gate-e-overnight-checkpoint-run
503749,hr,0x2A37,,,hr,54,2026-06-12T23:49:42Z,gate-e-overnight-checkpoint-run
504670,hr,0x2A37,,,hr,53,2026-06-12T23:49:43Z,gate-e-overnight-checkpoint-run
505552,hr,0x2A37,,,hr,53,2026-06-12T23:49:44Z,gate-e-overnight-checkpoint-run
506603,hr,0x2A37,,,hr,54,2026-06-12T23:49:45Z,gate-e-overnight-checkpoint-run
507454,hr,0x2A37,,,hr,55,2026-06-12T23:49:46Z,gate-e-overnight-checkpoint-run
508554,hr,0x2A37,,,hr,56,2026-06-12T23:49:47Z,gate-e-overnight-checkpoint-run
509454,hr,0x2A37,,,hr,57,2026-06-12T23:49:48Z,gate-e-overnight-checkpoint-run
510356,hr,0x2A37,,,hr,57,2026-06-12T23:49:49Z,gate-e-overnight-checkpoint-run
511403,hr,0x2A37,,,hr,58,2026-06-12T23:49:50Z,gate-e-overnight-checkpoint-run
512257,hr,0x2A37,,,hr,58,2026-06-12T23:49:51Z,gate-e-overnight-checkpoint-run
513354,hr,0x2A37,,,hr,59,2026-06-12T23:49:52Z,gate-e-overnight-checkpoint-run
514254,hr,0x2A37,,,hr,59,2026-06-12T23:49:53Z,gate-e-overnight-checkpoint-run
515153,hr,0x2A37,,,hr,59,2026-06-12T23:49:54Z,gate-e-overnight-checkpoint-run
516204,hr,0x2A37,,,hr,59,2026-06-12T23:49:55Z,gate-e-overnight-checkpoint-run
517103,hr,0x2A37,,,hr,59,2026-06-12T23:49:56Z,gate-e-overnight-checkpoint-run
518153,hr,0x2A37,,,hr,59,2026-06-12T23:49:57Z,gate-e-overnight-checkpoint-run
519053,hr,0x2A37,,,hr,59,2026-06-12T23:49:58Z,gate-e-overnight-checkpoint-run
520093,hr,0x2A37,,,hr,59,2026-06-12T23:49:59Z,gate-e-overnight-checkpoint-run
521003,hr,0x2A37,,,hr,59,2026-06-12T23:50:00Z,gate-e-overnight-checkpoint-run
521904,hr,0x2A37,,,hr,59,2026-06-12T23:50:00Z,gate-e-overnight-checkpoint-run
522953,hr,0x2A37,,,hr,58,2026-06-12T23:50:01Z,gate-e-overnight-checkpoint-run
523853,hr,0x2A37,,,hr,58,2026-06-12T23:50:02Z,gate-e-overnight-checkpoint-run
